郵件ID,郵件日期,交易時間,策略,帳戶,價格,交易方向,數量,倉位前,倉位後,系統狀態,錯誤訊息,原始內容
15b02f9ffec37108,Sat Mar 25 2017 08:59:44 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:59:40 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:59:40 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:59:40 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02f97349358b8,Sat Mar 25 2017 08:59:09 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:59:05 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:59:05 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:59:05 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02f8e706a2611,Sat Mar 25 2017 08:58:34 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:58:30 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:58:30 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:58:30 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02f861204f88e,Sat Mar 25 2017 08:57:59 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:57:55 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:57:55 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:57:55 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02f83a4607ded,Sat Mar 25 2017 08:57:49 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:57:45 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<發生錯誤> 2017/03/25 08:57:45 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。,<發生錯誤> 2017/03/25 08:57:45 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。
15b02f7ac1a30ada,Sat Mar 25 2017 08:57:14 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:57:07 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:57:07 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:57:07 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02f70437c3971,Sat Mar 25 2017 08:56:30 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:56:26 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:56:26 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:56:26 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02f678c8cdfad,Sat Mar 25 2017 08:55:55 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:55:51 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:55:51 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:55:51 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02f5f809dab66,Sat Mar 25 2017 08:55:20 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:55:16 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:55:16 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:55:16 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02f5ccdf7ba75,Sat Mar 25 2017 08:55:11 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:55:07 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<發生錯誤> 2017/03/25 08:55:07 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。,<發生錯誤> 2017/03/25 08:55:07 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。
15b02f550550fff8,Sat Mar 25 2017 08:54:37 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:54:33 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:54:33 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:54:33 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02f4c2e4b8e11,Sat Mar 25 2017 08:54:02 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:53:58 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:53:58 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:53:58 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02f3fcd75559e,Sat Mar 25 2017 08:53:12 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:53:07 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:53:07 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:53:07 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02f35cd6370b8,Sat Mar 25 2017 08:52:32 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:52:27 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:52:27 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:52:27 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02f33d713829d,Sat Mar 25 2017 08:52:22 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:52:18 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<發生錯誤> 2017/03/25 08:52:18 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。,<發生錯誤> 2017/03/25 08:52:18 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。
15b02f2a473e1e95,Sat Mar 25 2017 08:51:43 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:51:39 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:51:39 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:51:39 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02f2193aa4c6e,Sat Mar 25 2017 08:51:08 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:51:04 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:51:04 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:51:04 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02f18f52daa6a,Sat Mar 25 2017 08:50:33 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:50:29 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:50:29 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:50:29 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02f107dee95ef,Sat Mar 25 2017 08:49:58 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:49:54 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:49:54 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:49:54 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02f0e36c90dd5,Sat Mar 25 2017 08:49:48 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:49:44 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<發生錯誤> 2017/03/25 08:49:44 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。,<發生錯誤> 2017/03/25 08:49:44 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。
15b02f04fa4e6d70,Sat Mar 25 2017 08:49:09 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:49:05 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:49:05 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:49:05 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02efbe79c33f9,Sat Mar 25 2017 08:48:34 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:48:30 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:48:30 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:48:30 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02ef35e88ae63,Sat Mar 25 2017 08:47:59 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:47:55 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:47:55 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:47:55 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02eeadb187bf8,Sat Mar 25 2017 08:47:24 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:47:20 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:47:20 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:47:20 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02ee893450cbc,Sat Mar 25 2017 08:47:15 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:47:11 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<發生錯誤> 2017/03/25 08:47:11 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。,<發生錯誤> 2017/03/25 08:47:11 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。
15b02ee049aeeb33,Sat Mar 25 2017 08:46:41 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:46:37 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:46:37 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:46:37 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02ed50b1dd254,Sat Mar 25 2017 08:45:56 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:45:51 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:45:51 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:45:51 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02eca8107bc76,Sat Mar 25 2017 08:45:11 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:45:06 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:45:06 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:45:06 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02ec08d2be6d0,Sat Mar 25 2017 08:44:30 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:44:26 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:44:26 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:44:26 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15b02eb97a9e11ff,Sat Mar 25 2017 08:44:01 GMT+0800 (Taiwan Standard Time),Sat Mar 25 2017 08:43:56 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:43:56 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/03/25 08:43:56 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15afed9c560f4762,Fri Mar 24 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Fri Mar 24 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/24 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/03/24 13:46:00 斷線-"
15af9b36cc190201,Thu Mar 23 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Thu Mar 23 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/23 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/03/23 13:46:00 斷線-"
15af48d0c73cc40c,Wed Mar 22 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Wed Mar 22 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/22 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/03/22 13:46:00 斷線-"
15aef66b0b326612,Tue Mar 21 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Tue Mar 21 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/21 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/03/21 13:46:00 斷線-"
15aea405834e8e8a,Mon Mar 20 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Mon Mar 20 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/20 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/03/20 13:46:00 斷線-"
15adacd3d87388cf,Fri Mar 17 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Fri Mar 17 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/17 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/03/17 13:46:00 斷線-"
15ad9d38ff8cb290,Fri Mar 17 2017 09:13:19 GMT+0800 (Taiwan Standard Time),Fri Mar 17 2017 09:13:10 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9861,add_long,1,3,4,normal,,"2017/03/17 09:13:10 ""9861"" 加碼多單目前倉位：+4 之前倉位：3 交易所_A(小型台指) 倍數：1, 本次下單：1 , 帳戶實際倉位：4 , 總倉位：4 策略_TCA"
15ad5a6e8675cf6e,Thu Mar 16 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Thu Mar 16 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/16 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/03/16 13:46:00 斷線-"
15ad08088fc032b9,Wed Mar 15 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Wed Mar 15 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/15 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/03/15 13:46:00 斷線-"
15acb5a411911533,Tue Mar 14 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Tue Mar 14 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/14 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/03/14 13:46:00 斷線-"
15ac633e180bf96f,Mon Mar 13 2017 13:46:03 GMT+0800 (Taiwan Standard Time),Mon Mar 13 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/13 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/03/13 13:46:00 斷線-"
15ac523fb3369f08,Mon Mar 13 2017 08:49:09 GMT+0800 (Taiwan Standard Time),Mon Mar 13 2017 08:49:00 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9653,add_long,1,2,3,normal,,"2017/03/13 08:49:00 ""9653"" 加碼多單目前倉位：+3 之前倉位：2 交易所_A(小型台指) 倍數：1, 本次下單：1 , 帳戶實際倉位：3 , 總倉位：3 策略_TCA"
15ab6c0c5df08fec,Fri Mar 10 2017 13:46:05 GMT+0800 (Taiwan Standard Time),Fri Mar 10 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/10 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/03/10 13:46:00 斷線-"
15ab5d99d406a483,Fri Mar 10 2017 09:33:36 GMT+0800 (Taiwan Standard Time),Fri Mar 10 2017 09:33:27 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9580,reduce_long,-1,3,2,normal,,"2017/03/10 09:33:27 ""9580"" 減碼多單目前倉位：+2 之前倉位：3 交易所_A(小型台指) 倍數：1, 本次下單：-1 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
15ab19a6992e2b10,Thu Mar 09 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Thu Mar 09 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/09 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/03/09 13:46:00 斷線-"
15aac740cf37372c,Wed Mar 08 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Wed Mar 08 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/08 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/03/08 13:46:00 斷線-"
15aa74da9eb03bd6,Tue Mar 07 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Tue Mar 07 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/07 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/03/07 13:46:00 斷線-"
15aa63dde082e925,Tue Mar 07 2017 08:49:11 GMT+0800 (Taiwan Standard Time),Tue Mar 07 2017 08:49:02 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9700,add_long,1,2,3,normal,,"2017/03/07 08:49:02 ""9700"" 加碼多單目前倉位：+3 之前倉位：2 交易所_A(小型台指) 倍數：1, 本次下單：1 , 帳戶實際倉位：3 , 總倉位：3 策略_TCA"
15aa22754ff0a8f7,Mon Mar 06 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Mon Mar 06 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/06 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/03/06 13:46:00 斷線-"
15aa1177be4b7657,Mon Mar 06 2017 08:49:10 GMT+0800 (Taiwan Standard Time),Mon Mar 06 2017 08:49:00 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9642,reduce_long,-1,3,2,normal,,"2017/03/06 08:49:00 ""9642"" 減碼多單目前倉位：+2 之前倉位：3 交易所_A(小型台指) 倍數：1, 本次下單：1 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
15a92b4400c2bd8e,Fri Mar 03 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Fri Mar 03 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/03 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/03/03 13:46:00 斷線-"
15a8d8ddc9ff8cab,Thu Mar 02 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Thu Mar 02 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/02 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/03/02 13:46:00 斷線-"
15a886780c942e6a,Wed Mar 01 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Wed Mar 01 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/03/01 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/03/01 13:46:00 斷線-"
15a83412886ba023,Tue Feb 28 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Tue Feb 28 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/28 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/02/28 13:46:00 斷線-"
15a7e1ad139adc43,Mon Feb 27 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Mon Feb 27 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/27 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/02/27 13:46:00 斷線-"
15a6ea7dba86c227,Fri Feb 24 2017 13:46:11 GMT+0800 (Taiwan Standard Time),Fri Feb 24 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/24 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/02/24 13:46:00 斷線-"
15a698179e943d71,Thu Feb 23 2017 13:46:11 GMT+0800 (Taiwan Standard Time),Thu Feb 23 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/23 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/02/23 13:46:00 斷線-"
15a645b0812c02df,Wed Feb 22 2017 13:46:05 GMT+0800 (Taiwan Standard Time),Wed Feb 22 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/22 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/02/22 13:46:00 斷線-"
15a5f34a859898e2,Tue Feb 21 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Tue Feb 21 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/21 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/02/21 13:46:00 斷線-"
15a5a0e4963ac949,Mon Feb 20 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Mon Feb 20 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/20 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/02/20 13:46:00 斷線-"
15a4a9b35ad1b8c1,Fri Feb 17 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Fri Feb 17 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/17 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/02/17 13:46:00 斷線-"
15a498b7276a8241,Fri Feb 17 2017 08:49:09 GMT+0800 (Taiwan Standard Time),Fri Feb 17 2017 08:49:00 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9770,reduce_long,-1,4,3,normal,,"2017/02/17 08:49:00 ""9770"" 減碼多單目前倉位：+3 之前倉位：4 交易所_A(小型台指) 倍數：1, 本次下單：-1 , 帳戶實際倉位：3 , 總倉位：3 策略_TCA"
15a4574ec411b13c,Thu Feb 16 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Thu Feb 16 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/16 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/02/16 13:46:00 斷線-"
15a4464fa771986b,Thu Feb 16 2017 08:49:09 GMT+0800 (Taiwan Standard Time),Thu Feb 16 2017 08:49:00 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9811,reduce_long,-3,7,4,normal,,"2017/02/16 08:49:00 ""9811"" 減碼多單目前倉位：+4 之前倉位：7 交易所_A(小型台指) 倍數：1, 本次下單：-3 , 帳戶實際倉位：4 , 總倉位：4 策略_TCA"
15a446168c1edac4,Thu Feb 16 2017 08:45:10 GMT+0800 (Taiwan Standard Time),Thu Feb 16 2017 08:45:00 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9818,,7,0,7,normal,,"2017/02/16 08:45:00 ""9818"" 多單進場目前倉位：+7 之前倉位：0 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：7 , 總倉位：7 策略_TCA"
